count,country_1,lin,sum,percentage,month
1,Netherlands,B.1.177.81,6775,0.014760147601476016,2021-05
2,Netherlands,B.1.177.74,6775,0.029520295202952032,2021-05
2,Netherlands,B.1.177.73,6775,0.029520295202952032,2021-05
6401,Netherlands,B.1.1.7,6775,94.47970479704797,2021-05
1,Netherlands,B.1.1.525,6775,0.014760147601476016,2021-05
2,Netherlands,B.1.1.318,6775,0.029520295202952032,2021-05
1,Netherlands,B.1.1.28,6775,0.014760147601476016,2021-05
1,Netherlands,B.1.1,6775,0.014760147601476016,2021-05
1,Netherlands,A.27,6775,0.014760147601476016,2021-05
27,Netherlands,B.1.351,6775,0.3985239852398524,2021-05
1,New Zealand,R.1,19,5.263157894736842,2021-05
2,New Zealand,P.1,19,10.526315789473683,2021-05
1,New Zealand,B.1.620,19,5.263157894736842,2021-05
6,New Zealand,B.1.617.2,19,31.57894736842105,2021-05
2,New Zealand,B.1.351,19,10.526315789473683,2021-05
5,New Zealand,B.1.1.7,19,26.31578947368421,2021-05
1,New Zealand,A.2.5,19,5.263157894736842,2021-05
1,New Zealand,B.1.459,19,5.263157894736842,2021-05
2,Nigeria,B.1.525,2,100.0,2021-05
8,North Macedonia,B.1.1.7,8,100.0,2021-05
6,Norway,C.36,1649,0.3638568829593693,2021-05
1,Norway,B.1.620,1649,0.06064281382656155,2021-05
1,Norway,B.1.525,1649,0.06064281382656155,2021-05
1,Norway,B.1.36.35,1649,0.06064281382656155,2021-05
2,Norway,B.1.1.333,1649,0.1212856276531231,2021-05
1536,Norway,B.1.1.7,1649,93.14736203759854,2021-05
3,Norway,B.1.1.318,1649,0.18192844147968465,2021-05
3,Norway,B.1,1649,0.18192844147968465,2021-05
6,Norway,C.36.3,1649,0.3638568829593693,2021-05
7,Norway,B.1.351,1649,0.42449969678593086,2021-05
83,Norway,B.1.617.2,1649,5.033353547604609,2021-05
46,Oman,None,48,95.83333333333334,2021-05
1,Oman,B.1.1.7,48,2.083333333333333,2021-05
1,Oman,B.1.617.2,48,2.083333333333333,2021-05
1,Pakistan,B.1.1,63,1.5873015873015872,2021-05
2,Pakistan,B.1.1.448,63,3.1746031746031744,2021-05
16,Pakistan,B.1.1.7,63,25.396825396825395,2021-05
27,Pakistan,B.1.351,63,42.857142857142854,2021-05
1,Pakistan,B.1.36,63,1.5873015873015872,2021-05
15,Pakistan,B.1.617.2,63,23.809523809523807,2021-05
1,Pakistan,P.1.1,63,1.5873015873015872,2021-05
1,Paraguay,P.1.2,6,16.666666666666664,2021-05
5,Paraguay,P.1,6,83.33333333333334,2021-05
1,Peru,B.1.617.2,48,2.083333333333333,2021-05
47,Peru,C.37,48,97.91666666666666,2021-05
42,Philippines,B.1.351,89,47.19101123595505,2021-05
9,Philippines,B.1.617.2,89,10.112359550561797,2021-05
3,Philippines,P.3,89,3.3707865168539324,2021-05
35,Philippines,B.1.1.7,89,39.325842696629216,2021-05
1,Poland,C.36,4194,0.02384358607534573,2021-05
10,Poland,B.1.351,4194,0.2384358607534573,2021-05
67,Poland,B.1.617.2,4194,1.597520267048164,2021-05
36,Poland,B.1.1,4194,0.8583690987124464,2021-05
1,Poland,None,4194,0.02384358607534573,2021-05
2,Poland,P.1,4194,0.04768717215069146,2021-05
2,Poland,B.1.258,4194,0.04768717215069146,2021-05
3,Poland,C.36.3,4194,0.07153075822603719,2021-05
2,Poland,B.1.221,4194,0.04768717215069146,2021-05
3,Poland,B.1,4194,0.07153075822603719,2021-05
1,Poland,B.1.177.81,4194,0.02384358607534573,2021-05
4047,Poland,B.1.1.7,4194,96.49499284692418,2021-05
1,Poland,B.1.1.523,4194,0.02384358607534573,2021-05
1,Poland,B.1.1.28,4194,0.02384358607534573,2021-05
2,Poland,B.1.1.174,4194,0.04768717215069146,2021-05
4,Poland,P.1.1,4194,0.09537434430138292,2021-05
9,Poland,AY.1,4194,0.2145922746781116,2021-05
2,Poland,B.1.2,4194,0.04768717215069146,2021-05
1,Portugal,B.1.617.1,1192,0.08389261744966443,2021-05
127,Portugal,B.1.617.2,1192,10.654362416107382,2021-05
11,Portugal,B.1.525,1192,0.9228187919463088,2021-05
15,Portugal,B.1.620,1192,1.2583892617449663,2021-05
5,Portugal,B.1.351.3,1192,0.41946308724832215,2021-05
6,Portugal,B.1.626,1192,0.5033557046979865,2021-05
2,Portugal,C.16,1192,0.16778523489932887,2021-05
5,Portugal,C.36,1192,0.41946308724832215,2021-05
31,Portugal,P.1,1192,2.6006711409395975,2021-05
1,Portugal,B.1.621,1192,0.08389261744966443,2021-05
19,Portugal,B.1.351,1192,1.5939597315436242,2021-05
1,Portugal,B.1,1192,0.08389261744966443,2021-05
1,Portugal,B.1.177.85,1192,0.08389261744966443,2021-05
1,Portugal,B.1.177.77,1192,0.08389261744966443,2021-05
1,Portugal,B.1.177,1192,0.08389261744966443,2021-05
2,Portugal,B.1.160,1192,0.16778523489932887,2021-05
927,Portugal,B.1.1.7,1192,77.76845637583892,2021-05
13,Portugal,B.1.1.348,1192,1.0906040268456376,2021-05
1,Portugal,B.1.1.318,1192,0.08389261744966443,2021-05
1,Portugal,B.1.1.1,1192,0.08389261744966443,2021-05
1,Portugal,B.1.214.2,1192,0.08389261744966443,2021-05
20,Portugal,AY.1,1192,1.6778523489932886,2021-05
1,Qatar,C.36.3,320,0.3125,2021-05
1,Qatar,C.36,320,0.3125,2021-05
1,Qatar,B.1.620,320,0.3125,2021-05
83,Qatar,B.1.617.2,320,25.937500000000004,2021-05
1,Qatar,B.1.577,320,0.3125,2021-05
5,Qatar,B.1.547,320,1.5625,2021-05
52,Qatar,B.1.36.36,320,16.25,2021-05
1,Qatar,B.1.229,320,0.3125,2021-05
1,Qatar,B.1.221,320,0.3125,2021-05
33,Qatar,B.1.1.7,320,10.3125,2021-05
1,Qatar,B.1.1,320,0.3125,2021-05
19,Qatar,B.1,320,5.9375,2021-05
1,Qatar,AY.1,320,0.3125,2021-05
120,Qatar,B.1.351,320,37.5,2021-05
3,Republic of the Congo,B.1.620,3,100.0,2021-05
7,Reunion,B.1.1.7,105,6.666666666666667,2021-05
36,Reunion,B.1.351,105,34.285714285714285,2021-05
58,Reunion,B.1.351.2,105,55.23809523809524,2021-05
1,Reunion,B.1.525,105,0.9523809523809524,2021-05
2,Reunion,B.1.617.2,105,1.9047619047619049,2021-05
1,Reunion,C.36.3,105,0.9523809523809524,2021-05
1,Romania,C.36,187,0.53475935828877,2021-05
13,Romania,B.1.617.2,187,6.951871657754011,2021-05
4,Romania,P.1.1,187,2.13903743315508,2021-05
5,Romania,B.1.351,187,2.6737967914438503,2021-05
1,Romania,P.1,187,0.53475935828877,2021-05
159,Romania,B.1.1.7,187,85.02673796791443,2021-05
2,Romania,B.1,187,1.06951871657754,2021-05
1,Romania,B,187,0.53475935828877,2021-05
1,Romania,B.1.258,187,0.53475935828877,2021-05
2,Russia,B.1.617.3,559,0.35778175313059035,2021-05
289,Russia,B.1.617.2,559,51.699463327370296,2021-05
1,Russia,B.1.525,559,0.17889087656529518,2021-05
1,Russia,B.1.320,559,0.17889087656529518,2021-05
75,Russia,B.1.1.7,559,13.416815742397137,2021-05
11,Russia,B.1.1.525,559,1.9677996422182469,2021-05
6,Russia,B.1.1.524,559,1.073345259391771,2021-05
61,Russia,B.1.1.523,559,10.912343470483005,2021-05
1,Russia,B.1.1.41,559,0.17889087656529518,2021-05
4,Russia,B.1.351,559,0.7155635062611807,2021-05
1,Russia,B.1.1.354,559,0.17889087656529518,2021-05
1,Russia,B.1.1.336,559,0.17889087656529518,2021-05
17,Russia,B.1.1.317,559,3.041144901610018,2021-05
2,Russia,B.1.1.294,559,0.35778175313059035,2021-05
7,Russia,B.1.1.141,559,1.2522361359570662,2021-05
5,Russia,B.1.1.121,559,0.8944543828264758,2021-05
64,Russia,B.1.1,559,11.449016100178891,2021-05
4,Russia,B.1,559,0.7155635062611807,2021-05
6,Russia,AT.1,559,1.073345259391771,2021-05
1,Russia,B.1.1.409,559,0.17889087656529518,2021-05
3,Rwanda,B.1.351,11,27.27272727272727,2021-05
1,Rwanda,B.1.214.2,11,9.090909090909092,2021-05
1,Rwanda,B.1.1.7,11,9.090909090909092,2021-05
1,Rwanda,B.1.1,11,9.090909090909092,2021-05
4,Rwanda,A.23.1,11,36.36363636363637,2021-05
1,Rwanda,B.1.1.318,11,9.090909090909092,2021-05
1,Saint Kitts and Nevis,C.37,1,100.0,2021-05
7,Saint Lucia,B.1.1.7,7,100.0,2021-05
5,Saint Vincent and the Grenadines,B.1.2,5,100.0,2021-05
2,Senegal,B.1.1.318,6,33.33333333333333,2021-05
1,Senegal,B.1.525,6,16.666666666666664,2021-05
2,Senegal,B.1.617.2,6,33.33333333333333,2021-05
1,Senegal,None,6,16.666666666666664,2021-05
20,Singapore,B.1.466.2,598,3.3444816053511706,2021-05
528,Singapore,B.1.617.2,598,88.2943143812709,2021-05
3,Singapore,B.1.617.1,598,0.5016722408026756,2021-05
2,Singapore,B.1.524,598,0.33444816053511706,2021-05
1,Singapore,B.1.441,598,0.16722408026755853,2021-05
2,Singapore,P.3,598,0.33444816053511706,2021-05
24,Singapore,B.1.351,598,4.013377926421405,2021-05
2,Singapore,B.1.160,598,0.33444816053511706,2021-05
13,Singapore,B.1.1.7,598,2.1739130434782608,2021-05
1,Singapore,B.1.1,598,0.16722408026755853,2021-05
1,Singapore,AU.2,598,0.16722408026755853,2021-05
1,Singapore,B.1.351.2,598,0.16722408026755853,2021-05
1,Sint Maarten,B.1,150,0.6666666666666667,2021-05
134,Sint Maarten,B.1.1.7,150,89.33333333333333,2021-05
1,Sint Maarten,B.1.466.2,150,0.6666666666666667,2021-05
2,Sint Maarten,B.1.470,150,1.3333333333333335,2021-05
11,Sint Maarten,B.1.526,150,7.333333333333333,2021-05
1,Sint Maarten,B.1.621,150,0.6666666666666667,2021-05
2,Slovakia,C.36.3,1118,0.17889087656529518,2021-05
1,Slovakia,B.1.621.1,1118,0.08944543828264759,2021-05
2,Slovakia,B.1.621,1118,0.17889087656529518,2021-05
1,Slovakia,B.1.1,1118,0.08944543828264759,2021-05
2,Slovakia,B.1.351,1118,0.17889087656529518,2021-05
1109,Slovakia,B.1.1.7,1118,99.19499105545617,2021-05
1,Slovakia,B.1.619,1118,0.08944543828264759,2021-05
9,Slovenia,B.1.617.2,2125,0.4235294117647058,2021-05
4,Slovenia,P.1,2125,0.18823529411764706,2021-05
56,Slovenia,None,2125,2.635294117647059,2021-05
6,Slovenia,C.36.3,2125,0.2823529411764706,2021-05
2,Slovenia,C.36,2125,0.09411764705882353,2021-05
4,Slovenia,B.1.526,2125,0.18823529411764706,2021-05
2,Slovenia,B.1.1,2125,0.09411764705882353,2021-05
1967,Slovenia,B.1.1.7,2125,92.56470588235294,2021-05
1,Slovenia,B.1.1.519,2125,0.047058823529411764,2021-05
1,Slovenia,B.1.1.318,2125,0.047058823529411764,2021-05
1,Slovenia,B.1.1.1,2125,0.047058823529411764,2021-05
3,Slovenia,B.1,2125,0.1411764705882353,2021-05
69,Slovenia,B.1.258.17,2125,3.2470588235294118,2021-05
1,South Africa,B.1.351.4,969,0.10319917440660474,2021-05
3,South Africa,C.1,969,0.30959752321981426,2021-05
1,South Africa,B.1.619,969,0.10319917440660474,2021-05
165,South Africa,B.1.617.2,969,17.027863777089784,2021-05
1,South Africa,B.1.617.1,969,0.10319917440660474,2021-05
2,South Africa,B.1.547,969,0.20639834881320948,2021-05
10,South Africa,B.1.525,969,1.0319917440660475,2021-05
1,South Africa,B.1.427,969,0.10319917440660474,2021-05
18,South Africa,None,969,1.8575851393188854,2021-05
2,South Africa,B.1.351.3,969,0.20639834881320948,2021-05
4,South Africa,B.1.36.36,969,0.41279669762641896,2021-05
58,South Africa,B.1.1.7,969,5.985552115583075,2021-05
648,South Africa,B.1.351,969,66.87306501547987,2021-05
2,South Africa,AV.1,969,0.20639834881320948,2021-05
11,South Africa,B.1,969,1.1351909184726523,2021-05
35,South Africa,B.1.1,969,3.611971104231166,2021-05
1,South Africa,B,969,0.10319917440660474,2021-05
1,South Africa,B.1.1.117,969,0.10319917440660474,2021-05
2,South Africa,B.1.1.174,969,0.20639834881320948,2021-05
1,South Africa,B.1.1.311,969,0.10319917440660474,2021-05
1,South Africa,B.1.1.58,969,0.10319917440660474,2021-05
1,South Africa,B.1.1.1,969,0.10319917440660474,2021-05
47,South Korea,B.1.497,1374,3.420669577874818,2021-05
891,South Korea,None,1374,64.8471615720524,2021-05
161,South Korea,B.1.619,1374,11.717612809315867,2021-05
21,South Korea,B.1.617.2,1374,1.5283842794759825,2021-05
5,South Korea,B.1.605,1374,0.363901018922853,2021-05
1,South Korea,B.1.470,1374,0.0727802037845706,2021-05
148,South Korea,B.1.620,1374,10.771470160116449,2021-05
1,South Korea,B.1.427,1374,0.0727802037845706,2021-05
1,South Korea,B.1.351,1374,0.0727802037845706,2021-05
1,South Korea,B.1.2,1374,0.0727802037845706,2021-05
1,South Korea,B.1.147,1374,0.0727802037845706,2021-05
94,South Korea,B.1.1.7,1374,6.841339155749636,2021-05
1,South Korea,AY.3,1374,0.0727802037845706,2021-05
1,South Korea,B.1.429,1374,0.0727802037845706,2021-05
2,South Sudan,B.1.525,2,100.0,2021-05
2,Spain,B.1.620,5480,0.0364963503649635,2021-05
303,Spain,B.1.617.2,5480,5.52919708029197,2021-05
4,Spain,B.1.617.1,5480,0.072992700729927,2021-05
5,Spain,B.1.575,5480,0.09124087591240876,2021-05
29,Spain,B.1.575.2,5480,0.5291970802919708,2021-05
3,Spain,B.1.575.1,5480,0.05474452554744526,2021-05
36,Spain,B.1.621,5480,0.656934306569343,2021-05
1,Spain,B.1.564,5480,0.01824817518248175,2021-05
1,Spain,R.1,5480,0.01824817518248175,2021-05
12,Spain,B.1.621.1,5480,0.21897810218978103,2021-05
3,Spain,C.36.3,5480,0.05474452554744526,2021-05
2,Spain,B.1.628,5480,0.0364963503649635,2021-05
5,Spain,B.1.629,5480,0.09124087591240876,2021-05
26,Spain,C.37,5480,0.4744525547445255,2021-05
1,Spain,N.5,5480,0.01824817518248175,2021-05
29,Spain,None,5480,0.5291970802919708,2021-05
241,Spain,P.1,5480,4.397810218978102,2021-05
19,Spain,P.1.1,5480,0.3467153284671533,2021-05
4,Spain,P.1.2,5480,0.072992700729927,2021-05
63,Spain,B.1.526,5480,1.1496350364963503,2021-05
1,Spain,B.1.625,5480,0.01824817518248175,2021-05
28,Spain,B.1.525,5480,0.5109489051094891,2021-05
4,Spain,B.1.177.10,5480,0.072992700729927,2021-05
2,Spain,B.1.427,5480,0.0364963503649635,2021-05
4,Spain,A.2.5,5480,0.072992700729927,2021-05
1,Spain,A.27,5480,0.01824817518248175,2021-05
1,Spain,AY.3,5480,0.01824817518248175,2021-05
9,Spain,B.1,5480,0.16423357664233576,2021-05
10,Spain,B.1.1,5480,0.18248175182481752,2021-05
4,Spain,B.1.1.28,5480,0.072992700729927,2021-05
8,Spain,B.1.1.318,5480,0.145985401459854,2021-05
2,Spain,B.1.1.348,5480,0.0364963503649635,2021-05
6,Spain,B.1.1.420,5480,0.10948905109489052,2021-05
1,Spain,B.1.1.519,5480,0.01824817518248175,2021-05
1,Spain,B.1.429,5480,0.01824817518248175,2021-05
4504,Spain,B.1.1.7,5480,82.18978102189782,2021-05
2,Spain,B.1.111,5480,0.0364963503649635,2021-05
2,Spain,B.1.160,5480,0.0364963503649635,2021-05
18,Spain,B.1.177,5480,0.3284671532846715,2021-05
3,Spain,B.1.221,5480,0.05474452554744526,2021-05
2,Spain,B.1.258,5480,0.0364963503649635,2021-05
62,Spain,B.1.351,5480,1.1313868613138687,2021-05
3,Spain,B.1.351.2,5480,0.05474452554744526,2021-05
12,Spain,B.1.351.3,5480,0.21897810218978103,2021-05
1,Spain,B.1.1.523,5480,0.01824817518248175,2021-05
1,Sri Lanka,B.1.620,94,1.0638297872340425,2021-05
1,Sri Lanka,B.1.428,94,1.0638297872340425,2021-05
1,Sri Lanka,B.1.411,94,1.0638297872340425,2021-05
3,Sri Lanka,B.1.617.2,94,3.1914893617021276,2021-05
2,Sri Lanka,B.1.1,94,2.127659574468085,2021-05
1,Sri Lanka,B.1,94,1.0638297872340425,2021-05
85,Sri Lanka,B.1.1.7,94,90.42553191489363,2021-05
3,Suriname,B.1.1.7,49,6.122448979591836,2021-05
2,Suriname,B.1.526,49,4.081632653061225,2021-05
44,Suriname,P.1,49,89.79591836734694,2021-05
1,Sweden,B.1.526,8275,0.012084592145015106,2021-05
141,Sweden,B.1.617.2,8275,1.70392749244713,2021-05
1,Sweden,B.1.620,8275,0.012084592145015106,2021-05
3,Sweden,B.1.623,8275,0.03625377643504532,2021-05
30,Sweden,P.1,8275,0.36253776435045315,2021-05
10,Sweden,C.36.3,8275,0.12084592145015105,2021-05
2,Sweden,P.1.1,8275,0.02416918429003021,2021-05
13,Sweden,R.1,8275,0.15709969788519637,2021-05
5,Sweden,B.1.36.1,8275,0.060422960725075525,2021-05
2,Sweden,C.36,8275,0.02416918429003021,2021-05
3,Sweden,B.1.351.3,8275,0.03625377643504532,2021-05
7898,Sweden,B.1.1.7,8275,95.4441087613293,2021-05
2,Sweden,B.1.258,8275,0.02416918429003021,2021-05
144,Sweden,B.1.351,8275,1.7401812688821752,2021-05
5,Sweden,B.1.1,8275,0.060422960725075525,2021-05
7,Sweden,B.1.1.318,8275,0.08459214501510574,2021-05
1,Sweden,B.1.1.523,8275,0.012084592145015106,2021-05
1,Sweden,A.30,8275,0.012084592145015106,2021-05
1,Sweden,B.1.160,8275,0.012084592145015106,2021-05
3,Sweden,B.1.177.46,8275,0.03625377643504532,2021-05
1,Sweden,B.1.221,8275,0.012084592145015106,2021-05
1,Sweden,B.1.1.525,8275,0.012084592145015106,2021-05
15,Switzerland,B.1.351.3,5659,0.26506449902809687,2021-05
1,Switzerland,B.1.619,5659,0.017670966601873124,2021-05
1,Switzerland,B.1.36.38,5659,0.017670966601873124,2021-05
1,Switzerland,B.1.427,5659,0.017670966601873124,2021-05
13,Switzerland,B.1.525,5659,0.2297225658243506,2021-05
4,Switzerland,B.1.526,5659,0.0706838664074925,2021-05
1,Switzerland,B.1.617.1,5659,0.017670966601873124,2021-05
65,Switzerland,B.1.617.2,5659,1.148612829121753,2021-05
17,Switzerland,B.1.620,5659,0.3004064322318431,2021-05
79,Switzerland,C.36.3,5659,1.3960063615479765,2021-05
7,Switzerland,B.1.621.1,5659,0.12369676621311186,2021-05
1,Switzerland,C.16,5659,0.017670966601873124,2021-05
1,Switzerland,C.36,5659,0.017670966601873124,2021-05
6,Switzerland,C.37,5659,0.10602579961123874,2021-05
24,Switzerland,None,5659,0.424103198444955,2021-05
81,Switzerland,P.1,5659,1.4313482947517229,2021-05
5,Switzerland,P.1.1,5659,0.08835483300936561,2021-05
3,Switzerland,P.1.2,5659,0.05301289980561937,2021-05
5,Switzerland,B.1.351.2,5659,0.08835483300936561,2021-05
3,Switzerland,B.1.621,5659,0.05301289980561937,2021-05
25,Switzerland,B.1.351,5659,0.4417741650468281,2021-05
27,Switzerland,AY.1,5659,0.4771160982505743,2021-05
2,Switzerland,B.1.258.17,5659,0.03534193320374625,2021-05
1,Switzerland,B,5659,0.017670966601873124,2021-05
11,Switzerland,B.1,5659,0.19438063262060434,2021-05
12,Switzerland,B.1.1,5659,0.2120515992224775,2021-05
1,Switzerland,B.1.258.22,5659,0.017670966601873124,2021-05
1,Switzerland,B.1.1.135,5659,0.017670966601873124,2021-05
1,Switzerland,B.1.1.161,5659,0.017670966601873124,2021-05
1,Switzerland,B.1.1.194,5659,0.017670966601873124,2021-05
1,Switzerland,B.1.1.28,5659,0.017670966601873124,2021-05
63,Switzerland,B.1.1.318,5659,1.1132708959180067,2021-05
5,Switzerland,B.1.1.1,5659,0.08835483300936561,2021-05
4,Switzerland,B.1.1.519,5659,0.0706838664074925,2021-05
5,Switzerland,B.1.1.523,5659,0.08835483300936561,2021-05
5141,Switzerland,B.1.1.7,5659,90.84643930022972,2021-05
1,Switzerland,B.1.1.70,5659,0.017670966601873124,2021-05
2,Switzerland,B.1.177,5659,0.03534193320374625,2021-05
3,Switzerland,B.1.214.2,5659,0.05301289980561937,2021-05
3,Switzerland,B.1.221,5659,0.05301289980561937,2021-05
2,Switzerland,B.1.247,5659,0.03534193320374625,2021-05
2,Switzerland,B.1.258,5659,0.03534193320374625,2021-05
12,Switzerland,B.1.1.420,5659,0.2120515992224775,2021-05
18,Taiwan,B.1.1.7,18,100.0,2021-05
2,Thailand,B.1.1,747,0.2677376171352075,2021-05
523,Thailand,B.1.1.7,747,70.01338688085677,2021-05
1,Thailand,B.1.221,747,0.13386880856760375,2021-05
32,Thailand,B.1.351,747,4.28380187416332,2021-05
1,Thailand,B.1.36.16,747,0.13386880856760375,2021-05
8,Thailand,B.1.524,747,1.07095046854083,2021-05
110,Thailand,B.1.617.2,747,14.725568942436412,2021-05
3,Thailand,B.4,747,0.4016064257028112,2021-05
67,Thailand,None,747,8.969210174029453,2021-05
15,Trinidad and Tobago,R.1,156,9.615384615384617,2021-05
137,Trinidad and Tobago,P.1,156,87.82051282051282,2021-05
2,Trinidad and Tobago,B.1.1.28,156,1.282051282051282,2021-05
2,Trinidad and Tobago,B.1.1.7,156,1.282051282051282,2021-05
1,Tunisia,B.1,11,9.090909090909092,2021-05
1,Tunisia,B.1.1,11,9.090909090909092,2021-05
4,Tunisia,B.1.1.7,11,36.36363636363637,2021-05
1,Tunisia,B.1.351.3,11,9.090909090909092,2021-05
1,Tunisia,B.1.617.2,11,9.090909090909092,2021-05
3,Tunisia,None,11,27.27272727272727,2021-05
1,Turkey,B.1.36,497,0.2012072434607646,2021-05
29,Turkey,B.1.36.36,497,5.8350100603621735,2021-05
1,Turkey,B.1.427,497,0.2012072434607646,2021-05
3,Turkey,B.1.438,497,0.6036217303822937,2021-05
3,Turkey,B.1.469,497,0.6036217303822937,2021-05
4,Turkey,B.1.617.2,497,0.8048289738430584,2021-05
2,Turkey,B.1.547,497,0.4024144869215292,2021-05
7,Turkey,B.1.577,497,1.4084507042253522,2021-05
75,Turkey,B.1.351,497,15.090543259557343,2021-05
6,Turkey,C.36,497,1.2072434607645874,2021-05
1,Turkey,P.1,497,0.2012072434607646,2021-05
3,Turkey,B.1.525,497,0.6036217303822937,2021-05
2,Turkey,B.1.234,497,0.4024144869215292,2021-05
3,Turkey,C.36.3,497,0.6036217303822937,2021-05
1,Turkey,B.1.1.89,497,0.2012072434607646,2021-05
1,Turkey,B.1.177,497,0.2012072434607646,2021-05
236,Turkey,B.1,497,47.48490945674044,2021-05
41,Turkey,B.1.1,497,8.249496981891348,2021-05
1,Turkey,B.1.1.1,497,0.2012072434607646,2021-05
1,Turkey,B.1.1.141,497,0.2012072434607646,2021-05
1,Turkey,B.1.1.176,497,0.2012072434607646,2021-05
1,Turkey,A.29,497,0.2012072434607646,2021-05
39,Turkey,B.1.1.29,497,7.847082494969819,2021-05
1,Turkey,B.1.1.232,497,0.2012072434607646,2021-05
24,Turkey,B.1.1.7,497,4.82897384305835,2021-05
3,Turkey,B.1.1.523,497,0.6036217303822937,2021-05
1,Turkey,B.1.36.7,497,0.2012072434607646,2021-05
1,Turkey,B.1.1.294,497,0.2012072434607646,2021-05
5,Turkey,B.1.1.317,497,1.0060362173038229,2021-05
106,USA,B.1.575,72336,0.14653837646538376,2021-05
1,USA,B.1.456,72336,0.0013824375138243752,2021-05
1,USA,B.1.466.1,72336,0.0013824375138243752,2021-05
1,USA,B.1.466.2,72336,0.0013824375138243752,2021-05
1,USA,B.1.509,72336,0.0013824375138243752,2021-05
3,USA,B.1.517,72336,0.004147312541473125,2021-05
3,USA,B.1.523,72336,0.004147312541473125,2021-05
175,USA,B.1.525,72336,0.24192656491926565,2021-05
1,USA,B.1.550,72336,0.0013824375138243752,2021-05
2,USA,B.1.556,72336,0.0027648750276487504,2021-05
7,USA,B.1.561,72336,0.009677062596770626,2021-05
3,USA,B.1.568,72336,0.004147312541473125,2021-05
5,USA,B.1.441,72336,0.0069121875691218766,2021-05
7967,USA,B.1.526,72336,11.013879672638796,2021-05
1,USA,B.1.551,72336,0.0013824375138243752,2021-05
3,USA,B.1.354,72336,0.004147312541473125,2021-05
1,USA,B.1.436,72336,0.0013824375138243752,2021-05
1,USA,B.1.576,72336,0.0013824375138243752,2021-05
1,USA,B.1.359,72336,0.0013824375138243752,2021-05
7,USA,B.1.36.10,72336,0.009677062596770626,2021-05
1,USA,B.1.36.29,72336,0.0013824375138243752,2021-05
4,USA,B.1.36.36,72336,0.005529750055297501,2021-05
20,USA,B.1.369,72336,0.027648750276487506,2021-05
1,USA,B.1.377,72336,0.0013824375138243752,2021-05
1,USA,B.1.378,72336,0.0013824375138243752,2021-05
1,USA,B.1.395,72336,0.0013824375138243752,2021-05
1,USA,B.1.400,72336,0.0013824375138243752,2021-05
